Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
8000;0.2;0.894721145;900000;70.9726;0.95569;0.98988;0.9992;3.4875;0.063875;0.326731;10;6.8308;622.08;0.020351;1127.16;;;900
8000;0.2;1.093548066;1100000;71.1937;0.99235;1.059;0.9994;3.8629;0.078313;0.3257163;10;7.8199;650.21;0.022526;1482.7;;;1100
8000;0.4;0.09440302;100020;163.2183;0.69259;0.45845;0.99701;1.322;0.016325;0.1420732;10;2.2309;478.89;0.013721;17.76;;;100.02
8000;0.4;0.28315243;300000;91.2617;0.79708;0.71327;0.99811;2.1088;0.027379;0.2540928;10;3.7017;537.14;0.014425;179.61;;;300
8000;0.4;0.471920717;500000;76.9364;0.85951;0.83152;0.99862;2.6293;0.038468;0.3014039;10;4.8046;570.66;0.016256;378.17;;;500
8000;0.4;0.660689004;700000;71.364;0.90753;0.90715;0.99895;3.1098;0.049955;0.3249386;10;5.8589;596.03;0.017849;622.34;;;700
8000;0.4;0.849457291;900000;69.7315;0.94913;0.9694;0.9992;3.5366;0.062758;0.3325461;10;6.8788;622.06;0.019717;912.59;;;900
8000;0.4;1.038225578;1100000;69.8717;0.98545;1.0337;0.9994;3.9349;0.076859;0.3318789;10;7.8934;648.14;0.021703;1250.13;;;1100
8000;0.6;0.262881178;300000;88.1987;0.78744;0.66354;0.99811;2.1426;0.02646;0.262917;10;3.7282;540.21;0.013722;44.55;;;300
8000;0.6;0.438135296;500000;74.6856;0.85125;0.796;0.99862;2.6695;0.037343;0.3104872;10;4.8401;574.2;0.015543;211.26;;;500
8000;0.6;0.613389415;700000;69.6676;0.89647;0.87788;0.99895;3.1475;0.048767;0.332851;10;5.8953;600.45;0.017216;426.83;;;700
8000;0.6;0.788643533;900000;67.6742;0.93938;0.94242;0.9992;3.6172;0.060907;0.3426554;10;6.9573;622.6;0.018709;692.8;;;900
8000;0.6;0.963897652;1100000;67.9439;0.97422;0.99617;0.9994;4.0271;0.074738;0.3412952;10;7.9845;647.86;0.020627;1008.54;;;1100
8000;0.6;1.13915177;1300000;69.2277;1.008;1.0574;0.99957;4.4357;0.089996;0.3349659;10;9.0501;672.38;0.022543;1387.18;;;1300
0;0;0.062341062;100020;279.1223;0.72839;0.37567;0.99701;2.4535;0.027918;0.083078;20;4.1444;513.68;0.012643;244.19;;;100.02
0;0;0.187041885;300090;146.8472;0.84005;0.57267;0.99811;3.6066;0.044067;0.157912;20;6.3949;584.02;0.013576;525.15;;;300.09
0;0;0.31174894;500170;113.1236;0.8742;0.70116;0.99862;4.3844;0.056581;0.2049875;20;7.9636;614.03;0.014339;773.68;;;500.17
0;0;0.436505859;700330;98.5574;0.90579;0.7836;0.99895;4.9537;0.069023;0.2352834;20;9.2234;637.32;0.015482;1006.56;;;700.33
0;0;0.560988532;900050;90.0283;0.92835;0.84635;0.9992;5.4472;0.08103;0.2575739;20;10.348;655.27;0.016528;1238.37;;;900.05
0;0;0.68561456;1100000;84.4587;0.94896;0.89117;0.9994;5.8888;0.092906;0.2745594;20;11.384;669.92;0.01753;1472.24;;;1100
0;0;0.810271753;1300000;80.6477;0.9701;0.92946;0.99957;6.3017;0.10484;0.2875336;20;12.374;683.06;0.018486;1714.08;;;1300
0;0;0.934928945;1500000;77.8293;0.98963;0.95873;0.99971;6.7026;0.11674;0.297946;20;13.341;694.38;0.019353;1966.41;;;1500
0;0;1.059586138;1700000;75.817;1.0073;0.98654;0.99984;7.0932;0.12889;0.3058538;20;14.296;705.02;0.02019;2232.34;;;1700
0;0.2;0.061554557;100020;274.2551;0.72433;0.37157;0.99701;2.4754;0.027431;0.0845524;20;4.1603;514.03;0.012313;71.23;;;100.02
0;0.2;0.184639055;300020;145.358;0.83766;0.56389;0.99811;3.6219;0.04361;0.1595298;20;6.4067;584.83;0.013378;271.47;;;300.02
0;0.2;0.307717398;500010;112.1796;0.872;0.69011;0.99862;4.3992;0.05609;0.2067126;20;7.9756;614.93;0.014167;465.52;;;500.01
0;0.2;0.430795741;700000;97.7584;0.90293;0.77203;0.99895;4.9724;0.068431;0.2372066;20;9.2386;637.96;0.015291;658.66;;;700
0;0.2;0.553880239;900000;89.3542;0.92664;0.83715;0.9992;5.4655;0.080419;0.259517;20;10.365;656.13;0.016349;856.02;;;900
0;0.2;0.676964736;1100000;83.8775;0.94699;0.88277;0.9994;5.9065;0.092265;0.276462;20;11.4;670.85;0.017357;1058.9;;;1100
0;0.2;0.800049234;1300000;80.1209;0.96736;0.92115;0.99957;6.3205;0.10416;0.2894244;20;12.392;683.93;0.01831;1271.99;;;1300
0;0.2;0.923133731;1500000;77.3894;0.98706;0.95324;0.99971;6.7187;0.11608;0.2996396;20;13.356;695.55;0.019198;1496.11;;;1500
0;0.2;1.046218229;1700000;75.3512;1.0052;0.97888;0.99984;7.1159;0.1281;0.3077447;20;14.318;705.84;0.020002;1735.54;;;1700
0;0.4;0.17717019;300020;140.4817;0.82975;0.53958;0.99811;3.6732;0.042147;0.1650673;20;6.4455;586.9;0.01275;13.23;;;300.02
0;0.4;0.295263966;500000;109.2087;0.86604;0.65842;0.99862;4.4442;0.054605;0.212336;20;8.0114;617.66;0.013652;153.78;;;500
0;0.4;0.413369552;700000;95.1846;0.89485;0.73825;0.99895;5.0301;0.066629;0.2436206;20;9.2859;639.87;0.014718;306.79;;;700
0;0.4;0.531475139;900000;87.3035;0.92186;0.80675;0.9992;5.5214;0.078573;0.2656128;20;10.415;658.58;0.015808;470.94;;;900
0;0.4;0.649580725;1100000;82.0839;0.94162;0.85723;0.9994;5.9628;0.090292;0.2825027;20;11.45;673.47;0.016825;642.62;;;1100
0;0.4;0.767686312;1300000;78.5105;0.96004;0.89669;0.99957;6.3792;0.10206;0.2953609;20;12.445;686.53;0.017778;827.21;;;1300
0;0.4;0.885791898;1500000;75.9747;0.97905;0.9311;0.99971;6.775;0.11396;0.305219;20;13.41;698.45;0.01869;1024.12;;;1500
0;0.4;1.003897484;1700000;74.1252;0.99742;0.9617;0.99984;7.1663;0.12601;0.3128345;20;14.369;709.42;0.019538;1236.17;;;1700
0;0.6;0.492772668;900000;83.6138;0.90879;0.75158;0.9992;5.6247;0.075252;0.2773339;20;10.499;661.71;0.014868;71.98;;;900
0;0.6;0.602277705;1100000;78.964;0.93232;0.80751;0.9994;6.0647;0.08686;0.2936645;20;11.539;677.32;0.015917;214.55;;;1100
0;0.6;0.711782742;1300000;75.7801;0.9514;0.85405;0.99957;6.4801;0.098514;0.3060031;20;12.537;690.83;0.016894;371.17;;;1300
0;0.6;0.821287779;1500000;73.4665;0.96798;0.89136;0.99971;6.8804;0.1102;0.3156394;20;13.508;702.78;0.017799;540.96;;;1500
0;0.6;0.930792816;1700000;71.8466;0.98418;0.92331;0.99984;7.2721;0.12214;0.3227562;20;14.47;713.89;0.018664;727.08;;;1700
0;0.6;1.040297854;1900000;70.6846;1.0014;0.9531;0.99995;7.6544;0.1343;0.3280621;20;15.423;724.52;0.019498;927.8;;;1900
1000;0;0.065638535;100020;262.3002;0.73164;0.38831;0.99701;2.278;0.026236;0.0884061;20;3.853;511.55;0.012797;235.65;;;100.02
1000;0;0.196889356;300020;138.1413;0.83655;0.59468;0.99811;3.3788;0.041444;0.1678639;20;5.9836;579.79;0.013629;511.82;;;300.02
1000;0;0.328133613;500010;107.6242;0.87366;0.71832;0.99862;4.101;0.053813;0.215462;20;7.4603;610.34;0.01458;756.34;;;500.01
1000;0;0.459377871;700000;94.2637;0.90575;0.80789;0.99895;4.6462;0.065985;0.2460007;20;8.6699;633.81;0.01578;990.03;;;700
1000;0;0.590628691;900000;86.4913;0.92982;0.86482;0.9992;5.1184;0.077842;0.2681072;20;9.7521;651.71;0.016898;1224.27;;;900
1000;0;0.721879512;1100000;81.5039;0.95299;0.91005;0.9994;5.5503;0.089654;0.2845131;20;10.767;666.81;0.017948;1465.41;;;1100
1000;0;0.853130332;1300000;78.0895;0.9755;0.94538;0.99957;5.9601;0.10152;0.2969531;20;11.745;679.84;0.018925;1717.36;;;1300
1000;0;0.984381152;1500000;75.688;0.99599;0.9766;0.99971;6.3616;0.11353;0.3063754;20;12.712;691.59;0.01983;1984.76;;;1500
1000;0;1.115631973;1700000;74.226;1.0122;1.008;0.99984;6.7309;0.12618;0.3124097;20;13.65;704.06;0.02083;2263.37;;;1700
1000;0.2;0.064512384;100020;258.0181;0.7278;0.38397;0.99701;2.2974;0.025807;0.0898733;20;3.8673;511.89;0.012481;76.84;;;100.02
1000;0.2;0.193511352;300020;136.898;0.83459;0.58512;0.99811;3.3904;0.041071;0.1693884;20;5.9926;580.78;0.01346;276.7;;;300.02
1000;0.2;0.32250387;500010;106.6411;0.87099;0.71033;0.99862;4.1174;0.053321;0.2174483;20;7.4737;611.03;0.014389;471.27;;;500.01
1000;0.2;0.451496388;700000;93.5401;0.90424;0.79649;0.99895;4.6614;0.065478;0.2479037;20;8.6827;634.62;0.015608;667.2;;;700
1000;0.2;0.580495356;900000;85.8727;0.92799;0.85691;0.9992;5.135;0.077285;0.2700385;20;9.767;652.57;0.016723;868.86;;;900
1000;0.2;0.709494324;1100000;80.9607;0.95033;0.90204;0.9994;5.5675;0.089057;0.2864222;20;10.783;667.64;0.017773;1080.17;;;1100
1000;0.2;0.838493292;1300000;77.6467;0.97299;0.94001;0.99957;5.9744;0.10094;0.2986466;20;11.759;680.98;0.018773;1303.54;;;1300
1000;0.2;0.96749226;1500000;75.2505;0.99352;0.96888;0.99971;6.3797;0.11288;0.3081566;20;12.73;692.53;0.019659;1543.67;;;1500
1000;0.2;1.096491228;1700000;73.7364;1.0103;1.0013;0.99984;6.7583;0.12535;0.3144843;20;13.677;704.48;0.020609;1797.9;;;1700
1000;0.4;0.185816921;300020;132.8518;0.82778;0.55872;0.99811;3.4308;0.039858;0.1745473;20;6.0238;583.33;0.012909;38.24;;;300.02
1000;0.4;0.309680416;500010;103.828;0.86431;0.68146;0.99862;4.1621;0.051915;0.2233399;20;7.5095;613.37;0.013859;182.69;;;500.01
1000;0.4;0.433543912;700000;91.2364;0.89647;0.76248;0.99895;4.7129;0.063866;0.2541631;20;8.7255;636.57;0.015057;341.3;;;700
1000;0.4;0.557413601;900000;84.0002;0.92303;0.83021;0.9992;5.1856;0.0756;0.2760582;20;9.812;655.1;0.016199;510.75;;;900
1000;0.4;0.68128329;1100000;79.3385;0.94417;0.87763;0.9994;5.618;0.087272;0.2922783;20;10.829;670.3;0.017261;692.36;;;1100
1000;0.4;0.805152979;1300000;76.2093;0.9651;0.91716;0.99957;6.0258;0.099072;0.3042794;20;11.807;683.72;0.018268;888.18;;;1300
1000;0.4;0.929022668;1500000;74.0357;0.98589;0.95177;0.99971;6.4245;0.11105;0.3132128;20;12.775;696.03;0.019207;1100.74;;;1500
1000;0.4;1.052892357;1700000;72.4258;1.0049;0.97827;0.99984;6.8238;0.12312;0.3201752;20;13.742;706.82;0.020048;1330.32;;;1700
1000;0.6;0.405209841;700000;87.2439;0.88458;0.71624;0.99895;4.8046;0.061071;0.2657943;20;8.8024;639.86;0.014123;4.38;;;700
1000;0.6;0.520984081;900000;80.7461;0.912;0.77646;0.9992;5.2766;0.072671;0.2871834;20;9.8899;658.55;0.015304;142.18;;;900
1000;0.6;0.636758321;1100000;76.5291;0.93598;0.83465;0.9994;5.7084;0.084182;0.3030082;20;10.91;674.45;0.016386;294.71;;;1100
1000;0.6;0.752532562;1300000;73.714;0.9549;0.87786;0.99957;6.1186;0.095828;0.3145797;20;11.895;688.05;0.017401;463.57;;;1300
1000;0.6;0.868306802;1500000;71.772;0.97289;0.91393;0.99971;6.5192;0.10766;0.3230914;20;12.864;700.43;0.018353;648.92;;;1500
1000;0.6;0.984081042;1700000;70.4615;0.99218;0.94731;0.99984;6.9085;0.11978;0.3291007;20;13.826;712.24;0.019267;852.62;;;1700
1000;0.6;1.099855282;1900000;69.5087;1.0102;0.97556;0.99995;7.2991;0.13207;0.3336122;20;14.791;722.92;0.020105;1073.19;;;1900
2000;0;0.06945351;100020;246.3792;0.73443;0.40179;0.99701;2.1132;0.024643;0.0941189;20;3.5795;509.46;0.012957;227.59;;;100.02
2000;0;0.208332755;300020;129.9147;0.83174;0.61876;0.99811;3.1646;0.038976;0.1784935;20;5.5965;575.22;0.013685;499.51;;;300.02
2000;0;0.347205055;500010;102.5378;0.87369;0.74247;0.99862;3.8343;0.051269;0.2261501;20;6.9905;607.11;0.014857;741.3;;;500.01
2000;0;0.486077356;700000;90.2735;0.90616;0.82832;0.99895;4.3585;0.063192;0.2568743;20;8.1547;630.5;0.01611;977.1;;;700
2000;0;0.6249566;900000;83.2081;0.93204;0.88396;0.9992;4.8133;0.074887;0.278686;20;9.2;648.33;0.017288;1215.17;;;900
2000;0;0.763835845;1100000;78.8248;0.95818;0.92803;0.9994;5.2353;0.086707;0.294183;20;10.195;663.7;0.018403;1465.21;;;1100
2000;0;0.902715089;1300000;75.8257;0.98193;0.96258;0.99957;5.6488;0.098573;0.305819;20;11.175;676.86;0.01939;1732.08;;;1300
2000;0;1.041594334;1500000;74.0743;1.001;0.99813;0.99971;6.0282;0.11111;0.3130498;20;12.124;690.72;0.02048;2012.6;;;1500
2000;0.2;0.068338344;100020;242.6444;0.73057;0.39702;0.99701;2.1298;0.02427;0.0955676;20;3.5914;509.76;0.012662;81.88;;;100.02
2000;0.2;0.204987702;300020;128.7878;0.82979;0.60882;0.99811;3.1749;0.038638;0.1800554;20;5.6046;576.17;0.013522;281.71;;;300.02
2000;0.2;0.341630227;500010;101.6512;0.87101;0.73054;0.99862;3.8492;0.050826;0.2281227;20;7.0026;607.72;0.014672;477.72;;;500.01
2000;0.2;0.478272752;700000;89.6081;0.90456;0.81932;0.99895;4.373;0.062726;0.2587816;20;8.1676;631.33;0.015938;677.7;;;700
2000;0.2;0.61492211;900000;82.6699;0.93015;0.87575;0.9992;4.8275;0.074403;0.2805004;20;9.2131;649.26;0.017125;884.69;;;900
2000;0.2;0.751571468;1100000;78.365;0.9557;0.92219;0.9994;5.2488;0.086202;0.2959092;20;10.208;664.74;0.018248;1105.71;;;1100
2000;0.2;0.888220825;1300000;75.4084;0.97912;0.95494;0.99957;5.6632;0.098031;0.3075112;20;11.189;677.88;0.019234;1344.47;;;1300
2000;0.2;1.024870183;1500000;73.582;0.999;0.99172;0.99971;6.0536;0.11037;0.3151439;20;12.148;691.06;0.020259;1600.44;;;1500
2000;0.4;0.195516455;300020;125.5588;0.82437;0.57969;0.99811;3.2031;0.03767;0.1846858;20;5.6259;579.29;0.013067;61.41;;;300.02
2000;0.4;0.325845552;500010;98.9698;0.86353;0.70462;0.99862;3.8948;0.049485;0.234303;20;7.04;609.72;0.014117;211.08;;;500.01
2000;0.4;0.45617465;700000;87.5686;0.89857;0.7896;0.99895;4.418;0.061298;0.2648089;20;8.2061;633.54;0.015416;375.75;;;700
2000;0.4;0.586510264;900000;80.9878;0.92481;0.85206;0.9992;4.8733;0.072889;0.2863262;20;9.256;651.87;0.016618;552.42;;;900
2000;0.4;0.716845878;1100000;76.876;0.9479;0.8982;0.9994;5.2962;0.084564;0.3016409;20;10.252;667.24;0.017741;744.71;;;1100
2000;0.4;0.847181492;1300000;74.198;0.97178;0.93871;0.99957;5.7027;0.096457;0.3125276;20;11.228;681.33;0.018794;955.52;;;1300
2000;0.4;0.977517107;1500000;72.3073;0.99334;0.9688;0.99971;6.1102;0.10846;0.3206996;20;12.205;693.48;0.019723;1186.13;;;1500
2000;0.4;1.107852721;1700000;71.2112;1.0112;1.0029;0.99984;6.4932;0.12106;0.3256359;20;13.161;705.99;0.020716;1435.17;;;1700
2000;0.6;0.428947852;700000;83.9995;0.88638;0.73561;0.99895;4.4998;0.0588;0.2760605;20;8.2744;636.67;0.014519;64.33;;;700
2000;0.6;0.551504381;900000;78.08;0.91596;0.80479;0.9992;4.954;0.070272;0.2969892;20;9.3268;655.73;0.015761;210.95;;;900
2000;0.6;0.674060911;1100000;74.3603;0.93908;0.85778;0.9994;5.3765;0.081796;0.3118456;20;10.326;671.58;0.016905;375.09;;;1100
2000;0.6;0.79661744;1300000;71.9404;0.95961;0.90024;0.99957;5.7868;0.093523;0.3223354;20;11.308;685.67;0.017958;559.18;;;1300
2000;0.6;0.919173969;1500000;70.3758;0.98089;0.93822;0.99971;6.1855;0.10556;0.3295016;20;12.28;698.82;0.018963;763.45;;;1500
2000;0.6;1.041730498;1700000;69.2899;1.0011;0.96914;0.99984;6.5849;0.11779;0.3346656;20;13.255;710.63;0.019876;987.36;;;1700
3000;0;0.074336678;100020;231.4932;0.73474;0.4143;0.99701;1.9492;0.023154;0.1001711;20;3.3097;506.84;0.013199;218.59;;;100.02
3000;0;0.222980305;300020;122.4164;0.82764;0.6423;0.99811;2.9536;0.036727;0.1894267;20;5.2214;570.76;0.01382;486.57;;;300.02
3000;0;0.371616499;500010;97.7709;0.87419;0.76825;0.99862;3.5808;0.048886;0.2371762;20;6.5452;603.81;0.01517;727.25;;;500.01
3000;0;0.520252694;700000;86.604;0.9074;0.84709;0.99895;4.0816;0.060623;0.2677584;20;7.662;626.97;0.016504;965.19;;;700
3000;0;0.668896321;900000;80.3108;0.93645;0.90347;0.9992;4.5257;0.07228;0.2887397;20;8.6856;645.27;0.017747;1211.27;;;900
3000;0;0.817539948;1100000;76.3575;0.96386;0.943;0.9994;4.9508;0.083993;0.3036889;20;9.6753;660.47;0.018856;1474.03;;;1100
3000;0;0.966183575;1300000;74.0951;0.98727;0.98483;0.99957;5.348;0.096324;0.3129617;20;10.645;675.63;0.020014;1756.4;;;1300
3000;0;1.114827202;1500000;72.9699;1.0087;1.0174;0.99971;5.7049;0.10945;0.3177877;20;11.576;691.89;0.021319;2051.68;;;1500
3000;0.2;0.072900875;100020;228.2848;0.7309;0.40926;0.99701;1.9635;0.022833;0.101579;20;3.3202;507.2;0.012921;85.75;;;100.02
3000;0.2;0.218673469;300020;121.5076;0.82606;0.63178;0.99811;2.9617;0.036454;0.1908434;20;5.229;571.8;0.013675;285.84;;;300.02
3000;0.2;0.364438776;500010;96.9848;0.87151;0.75767;0.99862;3.5937;0.048493;0.2390986;20;6.5558;604.44;0.014994;483.86;;;500.01
3000;0.2;0.510204082;700000;86.0047;0.90563;0.83932;0.99895;4.0947;0.060203;0.2696241;20;7.6737;627.8;0.016337;687.99;;;700
3000;0.2;0.655976676;900000;79.8142;0.93389;0.89535;0.9992;4.5391;0.071833;0.2905363;20;8.6979;646.1;0.017585;904.11;;;900
3000;0.2;0.801749271;1100000;75.9709;0.9614;0.93713;0.9994;4.9617;0.083568;0.3052343;20;9.6883;661.64;0.018715;1138.4;;;1100
3000;0.2;0.947521866;1300000;73.6252;0.9855;0.97796;0.99957;5.3687;0.095713;0.3149592;20;10.665;676.11;0.019809;1394.54;;;1300
3000;0.2;1.093294461;1500000;72.4929;1.0065;1.0114;0.99971;5.7311;0.10874;0.3198786;20;11.602;692.03;0.021083;1666.71;;;1500
3000;0.4;0.207885255;300020;118.5578;0.82046;0.60201;0.99811;2.9882;0.035569;0.1955918;20;5.2491;574.78;0.013226;82.68;;;300.02
3000;0.4;0.346459257;500010;94.6092;0.86401;0.72251;0.99862;3.6336;0.047305;0.2451024;20;6.5882;606.26;0.014465;238.02;;;500.01
3000;0.4;0.485033259;700000;84.1764;0.90097;0.81327;0.99895;4.1346;0.058924;0.2754803;20;7.7089;630.23;0.015835;408.72;;;700
3000;0.4;0.623614191;900000;78.2978;0.92776;0.87154;0.9992;4.5788;0.070468;0.2961634;20;8.7342;648.73;0.0171;595.13;;;900
3000;0.4;0.762195122;1100000;74.7256;0.95421;0.92009;0.9994;4.9981;0.082198;0.3103212;20;9.724;664.83;0.018273;801.47;;;1100
3000;0.4;0.900776053;1300000;72.3996;0.97897;0.95527;0.99957;5.4151;0.094119;0.3202909;20;10.711;678.75;0.019312;1031.01;;;1300
3000;0.4;1.039356984;1500000;71.0602;1.0001;0.99407;0.99971;5.8096;0.10659;0.3263281;20;11.68;692.58;0.020386;1281.76;;;1500
3000;0.6;0.454427421;700000;81.0092;0.88926;0.761;0.99895;4.2066;0.056706;0.2862507;20;7.7703;633.48;0.014978;121.63;;;700
3000;0.6;0.584263828;900000;75.689;0.91973;0.8306;0.9992;4.6513;0.06812;0.3063711;20;8.8008;652.86;0.016273;279.13;;;900
3000;0.6;0.714100234;1100000;72.4457;0.94326;0.88099;0.9994;5.0718;0.07969;0.3200869;20;9.7932;669.1;0.017459;457.8;;;1100
3000;0.6;0.84393664;1300000;70.4572;0.96686;0.92478;0.99957;5.4823;0.091594;0.3291207;20;10.778;683.91;0.018564;660.39;;;1300
3000;0.6;0.973773046;1500000;69.1793;0.98977;0.96004;0.99971;5.89;0.10377;0.3352006;20;11.763;697.22;0.019575;885.8;;;1500
3000;0.6;1.103609452;1700000;68.4633;1.0106;0.99301;0.99984;6.2929;0.11639;0.3387062;20;12.75;709.67;0.02055;1135.04;;;1700
4000;0;0.079926482;100020;217.6149;0.73447;0.42845;0.99701;1.7971;0.021766;0.1065595;20;3.0601;504.53;0.013457;210.43;;;100.02
4000;0;0.239747483;300020;115.8262;0.82478;0.66673;0.99811;2.7514;0.03475;0.2002045;20;4.8709;567.2;0.014035;475.22;;;300.02
4000;0;0.399560492;500010;93.3529;0.8751;0.79186;0.99862;3.342;0.046677;0.2484008;20;6.1272;600.52;0.015521;715.03;;;500.01
4000;0;0.559373502;700000;83.2238;0.90933;0.86663;0.99895;3.8257;0.058257;0.2786333;20;7.2077;623.66;0.016922;957.74;;;700
4000;0;0.719194502;900000;77.645;0.94152;0.91898;0.9992;4.2634;0.069881;0.2986532;20;8.2155;642.07;0.018214;1214.39;;;900
4000;0;0.879015503;1100000;74.3963;0.97046;0.96632;0.9994;4.685;0.081836;0.3116949;20;9.2061;658.46;0.019411;1494.59;;;1100
4000;0;1.038836503;1300000;72.9274;0.9949;1.004;0.99957;5.0524;0.094806;0.3179729;20;10.148;676.76;0.020852;1789.71;;;1300
4000;0.2;0.078447059;100020;214.8667;0.73076;0.42307;0.99701;1.8095;0.021491;0.1079224;20;3.0693;504.93;0.013197;89.39;;;100.02
4000;0.2;0.235309804;300020;114.9167;0.82286;0.65632;0.99811;2.7605;0.034477;0.201789;20;4.8787;568.02;0.013876;290.32;;;300.02
4000;0.2;0.392164706;500010;92.6552;0.87245;0.78313;0.99862;3.354;0.046328;0.2502712;20;6.1377;601.18;0.015349;490.66;;;500.01
4000;0.2;0.549019608;700000;82.6938;0.90754;0.85873;0.99895;3.8368;0.057886;0.2804194;20;7.2179;624.55;0.016765;700.87;;;700
4000;0.2;0.705882353;900000;77.2235;0.93919;0.91367;0.9992;4.2733;0.069501;0.3002835;20;8.2249;643.15;0.018073;928.07;;;900
4000;0.2;0.862745098;1100000;73.9671;0.9689;0.95861;0.9994;4.7;0.081364;0.3135032;20;9.221;659.21;0.019237;1180.81;;;1100
4000;0.2;1.019607843;1300000;72.452;0.99272;0.99816;0.99957;5.0757;0.094188;0.3200593;20;10.171;676.91;0.02062;1452.65;;;1300
4000;0.4;0.222781614;300020;112.1131;0.81674;0.62631;0.99811;2.7874;0.033636;0.2068351;20;4.8994;570.61;0.013408;103.15;;;300.02
4000;0.4;0.371285364;500010;90.5521;0.86502;0.75104;0.99862;3.3891;0.045276;0.256084;20;6.1669;603.12;0.014844;264.2;;;500.01
4000;0.4;0.519789114;700000;81.0571;0.90246;0.8355;0.99895;3.8728;0.05674;0.2860816;20;7.2506;627.03;0.016279;442.64;;;700
4000;0.4;0.66830029;900000;75.8697;0.93194;0.89296;0.9992;4.3085;0.068283;0.3056414;20;8.258;645.87;0.01761;640.96;;;900
4000;0.4;0.816811465;1100000;72.8262;0.96109;0.9375;0.9994;4.7337;0.080109;0.3184146;20;9.2546;662.32;0.018804;865.76;;;1100
4000;0.4;0.965322641;1300000;71.0456;0.98656;0.98071;0.99957;5.1437;0.092359;0.3263951;20;10.239;677.55;0.019952;1115.54;;;1300
4000;0.4;1.113833816;1500000;70.461;1.009;1.0157;0.99971;5.5101;0.10569;0.3291029;20;11.191;694.56;0.021314;1388.87;;;1500
4000;0.6;0.345191577;500010;86.8977;0.85399;0.70276;0.99862;3.4519;0.043449;0.2668531;20;6.2189;606.29;0.013985;30.54;;;500.01
4000;0.6;0.483258543;700000;78.2309;0.89279;0.78992;0.99895;3.9369;0.054762;0.2964164;20;7.3072;630.68;0.015455;177.71;;;700
4000;0.6;0.621332413;900000;73.5322;0.923;0.85463;0.9992;4.372;0.066179;0.3153576;20;8.3171;650.14;0.016819;347.84;;;900
4000;0.6;0.759406282;1100000;70.8328;0.94923;0.90562;0.9994;4.7955;0.077916;0.3273757;20;9.315;667.11;0.018053;545.38;;;1100
4000;0.6;0.897480152;1300000;69.2193;0.97562;0.94733;0.99957;5.2109;0.089985;0.3350068;20;10.308;682.36;0.019187;769;;;1300
4000;0.6;1.035554021;1500000;68.3428;0.99967;0.98495;0.99971;5.6241;0.10251;0.339303;20;11.307;696.27;0.020253;1020.26;;;1500
5000;0;0.08630598;100020;204.7099;0.73297;0.44341;0.99701;1.654;0.020475;0.113277;20;2.8262;502.35;0.013755;202.71;;;100.02
5000;0;0.258874795;300010;109.8906;0.8229;0.68476;0.99811;2.5511;0.032968;0.2110184;20;4.5293;563.58;0.01436;463.03;;;300.01
5000;0;0.43144361;500000;89.3194;0.87549;0.8131;0.99862;3.1172;0.04466;0.2596181;20;5.7368;597.13;0.015919;705.27;;;500
5000;0;0.604021054;700000;80.2113;0.9128;0.88682;0.99895;3.5858;0.056148;0.289098;20;6.7855;620.48;0.017401;954.57;;;700
5000;0;0.776598499;900000;75.3575;0.94802;0.93873;0.9992;4.0256;0.067822;0.3077188;20;7.7931;639.39;0.018724;1227.25;;;900
5000;0;0.949175943;1100000;73.0734;0.97754;0.98561;0.9994;4.4168;0.080381;0.3173377;20;8.7573;659.25;0.020225;1520.53;;;1100
5000;0;1.121753387;1300000;72.1597;1.0044;1.0295;0.99957;4.7835;0.093808;0.3213558;20;9.7074;679.13;0.021795;1839.37;;;1300
5000;0.2;0.084748348;100020;202.3936;0.72941;0.4375;0.99701;1.6639;0.020244;0.1145734;20;2.8334;502.78;0.013518;92.61;;;100.02
5000;0.2;0.254211151;300020;108.9641;0.82067;0.67708;0.99811;2.5607;0.032691;0.2128126;20;4.5366;564.23;0.014187;293.41;;;300.02
5000;0.2;0.423657007;500000;88.6894;0.87401;0.80419;0.99862;3.1271;0.044345;0.2614621;20;5.7443;597.92;0.015759;498.1;;;500
5000;0.2;0.59311981;700000;79.7357;0.9105;0.87876;0.99895;3.5958;0.055815;0.2908226;20;6.7949;621.31;0.017249;716.73;;;700
5000;0.2;0.762582613;900000;74.9576;0.94537;0.93117;0.9992;4.0358;0.067462;0.3093608;20;7.8031;640.37;0.018576;960.31;;;900
5000;0.2;0.932045416;1100000;72.5967;0.97537;0.97988;0.9994;4.4367;0.079856;0.3194215;20;8.7767;659.37;0.020002;1229.1;;;1100
5000;0.2;1.101508219;1300000;71.7251;1.002;1.0222;0.99957;4.8054;0.093243;0.3233029;20;9.7298;679.18;0.021564;1524.53;;;1300
5000;0.4;0.241018638;300020;106.3656;0.81429;0.6491;0.99811;2.5871;0.031911;0.2180117;20;4.5576;566.48;0.013706;122.04;;;300.02
5000;0.4;0.401678985;500010;86.8053;0.8667;0.77731;0.99862;3.1582;0.043403;0.2671374;20;5.7706;599.92;0.015271;289.62;;;500.01
5000;0.4;0.562339332;700000;78.3023;0.90523;0.85554;0.99895;3.6264;0.054812;0.2961464;20;6.8231;623.95;0.016795;477.8;;;700
